细	xì	1093	fine (adj.)
纵	zòng	1094	vertical
绿	lǜ	1095	green
经	jīng	1096	scripture
轻	qīng	1097	lightweight (adj.)
续	xù	1098	continue
继	jì	1099	carry on (v.)
药	yào	1100	medicine
系	xì	1101	lineage
紧	jǐn	1102	tight
却	què	1103	withdraw
脚	jiǎo	1104	foot
服	fú	1105	apparel
报	bào	1106	newspaper
命	mìng	1107	fate
贸	mào	1108	trade (n.)
留	liú	1109	stay (v.)
溜	liū	1110	slide (v.)
聊	liáo	1111	chat (v.)
柳	liǔ	1112	willow
节	jié	1113	holiday
卫	wèi	1114	defend
令	lìng	1115	orders (n.)
冷	lěng	1116	cold
零	líng	1117	zero
领	lǐng	1118	collar (n.)
通	tōng	1119	communicate
勇	yǒng	1120	courageous
仓	cāng	1121	storehouse
枪	qiāng	1122	gun
创	chuàng	1123	initiate (v.)
犯	fàn	1124	criminal (n.)
危	wēi	1125	danger
脆	cuì	1126	fragile
印	yìn	1127	print (n. / v.)
酒	jiǔ	1128	liquor
配	pèi	1129	distribute
酋	qiú	1130	chieftain
尊	zūn	1131	venerate (v.)
遵	zūn	1132	abide by
豆	dòu	1133	beans
短	duǎn	1134	short
厨	chú	1135	kitchen
鼓	gǔ	1136	drum
喜	xǐ	1137	joyful
血	xuè	1138	blood
盖	gài	1139	lid
温	wēn	1140	temperature
监	jiān	1141	supervise
篮	lán	1142	basket
蓝	lán	1143	blue
银	yín	1144	silver
跟	gēn	1145	heel (n. / v.)
很	hěn	1146	very
根	gēn	1147	root (n.)
即	jí	1148	immediately
退	tuì	1149	retreat (v.)
腿	tuǐ	1150	leg
限	xiàn	1151	limit (n. / v.)
眼	yǎn	1152	eyelet
良	liáng	1153	high-quality (adj.)
浪	làng	1154	breakers
娘	niáng	1155	mom
食	shí	1156	food
饭	fàn	1157	meal
餐	cān	1158	dine
馆	guǎn	1159	Bldg.
既	jì	1160	since
概	gài	1161	approximate (adj.)
平	píng	1162	even (adj.)
评	píng	1163	evaluate
坪	píng	1164	level ground
乎	hū	1165	ooh!
呼	hū	1166	shout (v.)
希	xī	1167	hope (v.)
稀	xī	1168	scarce
杀	shā	1169	kill
风	fēng	1170	wind (n.)
讽	fěng	1171	mock
冈	gāng	1172	ridge of a hill
刚	gāng	1173	just now
网	wǎng	1174	net (n.)
画	huà	1175	drawing
凶	xiōng	1176	cruel
胸	xiōng	1177	bosom
脑	nǎo	1178	brain
恼	nǎo	1179	annoyed
离	lí	1180	leave (v.)
禽	qín	1181	fowl
义	yì	1182	righteousness
议	yì	1183	deliberate (v.)
蚁	yǐ	1184	ant
辛	xīn	1185	peppery
辩	biàn	1186	dispute (v.)
辟	pì	1187	repudiate
壁	bì	1188	partition (n.)
避	bì	1189	evade
亲	qīn	1190	relatives
新	xīn	1191	new
薪	xīn	1192	fuel
幸	xìng	1193	good fortune
叫	jiào	1194	call (v.)
收	shōu	1195	receive
亥	hài	1196	sign of the hog
核	hé	1197	nucleus
孩	hái	1198	tot
刻	kè	1199	carve
该	gāi	1200	should
术	shù	1201	art
述	shù	1202	narrate
襄	xiāng	1203	aid (v.)
壤	rǎng	1204	territory
寒	hán	1205	frigid
赛	sài	1206	competition
毒	dú	1207	poison (n.)
麦	mài	1208	wheat
素	sù	1209	vegetarian diet
青	qīng	1210	blue or green
精	jīng	1211	refined
请	qǐng	1212	invite
情	qíng	1213	feelings
睛	jīng	1214	eyeball
清	qīng	1215	pure
静	jìng	1216	quiet
责	zé	1217	responsibility
绩	jì	1218	accomplishments
表	biǎo	1219	surface (n.)
生	shēng	1220	life
星	xīng	1221	star (n.)
姓	xìng	1222	surname
性	xìng	1223	sex
胜	shèng	1224	victory
丰	fēng	1225	plentiful
害	hài	1226	harm (n.)
割	gē	1227	cut off (v.)
慧	huì	1228	intelligent
韦	wéi	1229	tanned hide
围	wéi	1230	surround
伟	wěi	1231	great
春	chūn	1232	springtime
泰	tài	1233	tranquil
奉	fèng	1234	proffer (v.)
棒	bàng	1235	cudgel (n.)
击	jī	1236	beat (v.)
陆	lù	1237	land
专	zhuān	1238	specialty
传	chuán	1239	spread (v.)
转	zhuàn	1240	rotate
勤	qín	1241	diligent
谨	jǐn	1242	careful
垂	chuí	1243	droop
锤	chuí	1244	hammer (n.)
睡	shuì	1245	sleep (v.)
今	jīn	1246	now
含	hán	1247	harbor (v.)
念	niàn	1248	miss (v.)
东	dōng	1249	east
栋	dòng	1250	building
冻	dòng	1251	freeze (v.)
陈	chén	1252	exhibit (v.)
练	liàn	1253	practice (v.)
拣	jiǎn	1254	opt for
西	xī	1255	west
要	yào	1256	want (v.)
腰	yāo	1257	waist
票	piào	1258	ticket
漂	piào	1259	drift (v.)
贾	gǔ	1260	merchant
南	nán	1261	south
门	mén	1262	gate
们	men	1263	(plural)
闲	xián	1264	leisure
问	wèn	1265	ask
间	jiàn	1266	interval
简	jiǎn	1267	simple
闻	wén	1268	hear
非	fēi	1269	non-
排	pái	1270	row (n.)
罪	zuì	1271	guilt
靠	kào	1272	lean on
侯	hóu	1273	marquis
候	hòu	1274	wait (v.)
决	jué	1275	decide
快	kuài	1276	fast (adj.)
块	kuài	1277	lump (n.)
筷	kuài	1278	chopsticks
干	gān	1279	dry (adj.)
岸	àn	1280	shore
旱	hàn	1281	drought
赶	gǎn	1282	hurry (v.)
于	yú	1283	Yu
宇	yǔ	1284	eaves
余	yú	1285	excess
除	chú	1286	eliminate
途	tú	1287	route (n.)
束	shù	1288	bundle up
速	sù	1289	quick
辣	là	1290	spicy hot
整	zhěng	1291	entire
重	zhòng	1292	heavy
懂	dǒng	1293	understand
病	bìng	1294	illness
痛	tòng	1295	ache (v.)
疯	fēng	1296	insane
区	qū	1297	region
枢	shū	1298	hub
欧	ōu	1299	Europe
医	yī	1300	physician
仰	yǎng	1301	look up to
迎	yíng	1302	greet
登	dēng	1303	ascend
发	fā	1304	send out
废	fèi	1305	discard (v.)
形	xíng	1306	shape (n.)
影	yǐng	1307	shadow (n.)
彩	cǎi	1308	hue
须	xū	1309	have to
参	cān	1310	participate
惨	cǎn	1311	wretched
修	xiū	1312	repair (v.)
珍	zhēn	1313	rare
产	chǎn	1314	products
彦	yàn	1315	erudite
颜	yán	1316	countenance (n.)
文	wén	1317	literature
蚊	wén	1318	mosquito
这	zhè	1319	this
齐	qí	1320	identical
济	jì	1321	relieve
率	shuài	1322	rate (n.)
摔	shuāi	1323	tumble (v.)
央	yāng	1324	center
英	yīng	1325	England
唤	huàn	1326	call out
换	huàn	1327	exchange (v.)
巴	bā	1328	crust
把	bǎ	1329	grasp (v.)
爸	bà	1330	papa
吧	bā	1331	bar (n.)
色	sè	1332	color (n.)
绝	jué	1333	discontinue
艳	yàn	1334	gorgeous
甘	gān	1335	sweet
某	mǒu	1336	such and such (adj.)
其	qí	1337	his-hers-its-theirs
期	qī	1338	period of time
基	jī	1339	base (n.)
甚	shèn	1340	tremendously
斯	sī	1341	Sphinx
贵	guì	1342	expensive
遗	yí	1343	bequeath
舞	wǔ	1344	dance (n. / v.)
且	qiě	1345	moreover
姐	jiě	1346	older sister
组	zǔ	1347	group (n.)
祖	zǔ	1348	ancestor
助	zhù	1349	assist (v.)
普	pǔ	1350	universal
业	yè	1351	profession
显	xiǎn	1352	obvious
亚	yà	1353	Asia
恶	è	1354	evil
严	yán	1355	strict
共	gòng	1356	together
供	gōng	1357	supply (n. / v.)
巷	xiàng	1358	lane
港	gǎng	1359	port (n.)
井	jǐng	1360	well (n.)
讲	jiǎng	1361	lecture (v.)
进	jìn	1362	advance (v.)
角	jiǎo	1363	angle
解	jiě	1364	untie
嘴	zuǐ	1365	orifice
再	zài	1366	once more
扁	biǎn	1367	flat (adj.)
篇	piān	1368	piece of writing
编	biān	1369	compile
典	diǎn	1370	canon
氏	shì	1371	family name
纸	zhǐ	1372	paper
昏	hūn	1373	dusk
婚	hūn	1374	marriage
低	dī	1375	low
底	dǐ	1376	bottom
民	mín	1377	people
眠	mián	1378	slumber (n.)
甫	fǔ	1379	Fu
辅	fǔ	1380	supplement (v.)
博	bó	1381	knowledgeable
搏	bó	1382	wrestle
都	dū	1383	metropolis
部	bù	1384	department
郎	láng	1385	young man
帮	bāng	1386	help (v.)
乡	xiāng	1387	countryside
段	duàn	1388	section (n.)
锻	duàn	1389	forge (v.)
幻	huàn	1390	unreal
司	sī	1391	take charge of
词	cí	1392	word (n.)
书	shū	1393	book
舟	zhōu	1394	boat
船	chuán	1395	ship (n.)
般	bān	1396	sort (n.)
盘	pán	1397	tray
搬	bān	1398	relocate
瓜	guā	1399	melon
孤	gū	1400	orphan
益	yì	1401	benefit (n.)
假	jià	1402	vacation (n.)
暇	xiá	1403	spare time
气	qì	1404	air (n.)
汽	qì	1405	vapor
面	miàn	1406	face-to-face
革	gé	1407	leather (n.)
鞋	xié	1408	shoes
勒	lè	1409	tighten
馨	xīn	1410	fragrant
声	shēng	1411	voice (n.)
承	chéng	1412	undertake
蒸	zhēng	1413	steam (v.)
牙	yá	1414	tooth
穿	chuān	1415	pass through
呀	ya	1416	wow!
释	shì	1417	explain
番	fān	1418	try (n.)
翻	fān	1419	turn over
播	bō	1420	broadcast (v.)
毛	máo	1421	fur
尾	wěi	1422	tail
笔	bǐ	1423	pen
托	tuō	1424	entrust
宅	zhái	1425	dwelling (n.)
展	zhǎn	1426	unfold
丧	sàng	1427	funeral
长	cháng	1428	long
张	zhāng	1429	stretch (v.)
涨	zhàng	1430	swell (v.)
雁	yàn	1431	wild goose
应	yīng	1432	ought to
兴	xìng	1433	excitement
举	jǔ	1434	lift up
检	jiǎn	1435	examine
脸	liǎn	1436	face (n.)
险	xiǎn	1437	perilous
鸟	niǎo	1438	bird
鸡	jī	1439	chicken
鹰	yīng	1440	hawk
鸭	yā	1441	duck (n.)
岛	dǎo	1442	island
遇	yù	1443	encounter (v.)
缺	quē	1444	deficient
遥	yáo	1445	remote (adj.)
摇	yáo	1446	shake (v.)
兔	tù	1447	rabbit
逸	yì	1448	flee
免	miǎn	1449	avoid
晚	wǎn	1450	nightfall
象	xiàng	1451	elephant
像	xiàng	1452	likeness
马	mǎ	1453	horse
妈	mā	1454	mama
吗	ma	1455	yes or no
骂	mà	1456	scold (v.)
验	yàn	1457	check (v.)
骑	qí	1458	ride (v.)
虎	hǔ	1459	tiger
虑	lǜ	1460	ponder
虚	xū	1461	false
鹿	lù	1462	deer
熊	xióng	1463	bear (n.)
能	néng	1464	ability
寅	yín	1465	sign of the tiger
演	yǎn	1466	perform
辰	chén	1467	sign of the dragon
晨	chén	1468	morning
关	guān	1469	shut (v.)
送	sòng	1470	deliver
联	lián	1471	unite
鬼	guǐ	1472	ghost
魔	mó	1473	demon
龙	lóng	1474	dragon
袭	xí	1475	raid (v.)
那	nà	1476	that
哪	nǎ	1477	which?
两	liǎng	1478	dos
俩	liǎ	1479	duo
满	mǎn	1480	full
县	xiàn	1481	county
悬	xuán	1482	suspend
窗	chuāng	1483	window
电	diàn	1484	electricity
掩	yǎn	1485	conceal
丑	chǒu	1486	clown
扭	niǔ	1487	twist (v.)
黄	huáng	1488	yellow
横	héng	1489	horizontal
赤	chì	1490	crimson
亦	yì	1491	likewise
弯	wān	1492	curved (adj.)
湾	wān	1493	bay (n.)
恋	liàn	1494	be enamored of
变	biàn	1495	change (v.)
卑	bēi	1496	lowly
牌	pái	1497	brand (n.)
套	tào	1498	cover (n.)
曰	yuē	1499	sayeth
属	shǔ	1500	belong to
叭	Bā	1501	trumpet (n.)
咕	Gū	1502	mutter
胆	Dǎn	1503	gall bladder
咱	Zán	1504	we (inclusive)
肿	Zhǒng	1505	swollen
串	Chuàn	1506	string together
吓	Xià	1507	terrify
罩	Zhào	1508	overspread (v.)
兽	Shòu	1509	beast
嚣	Xiāo	1510	hubbub
矗	Chù	1511	stand straight
颠	Diān	1512	invert
巩	Gǒng	1513	strengthen
叨	Dāo	1514	talkative
刮	Guā	1515	scrape (v.)
盯	Dīng	1516	stare at
呵	Ā	1517	rebuke (v.)
姑	Gū	1518	father's sister
婴	Yīng	1519	baby
姆	Mǔ	1520	nanny
兢	Jīng	1521	cautious
奋	Fèn	1522	exert oneself
夹	Jiā	1523	press from both sides
颊	Jiá	1524	cheek
厕	Cè	1525	toilet
硕	Shuò	1526	big
砌	Qì	1527	lay brick
哨	Shào	1528	whistle (n.)
晃	Huàng	1529	sway (v.)
泪	Lèi	1530	tears
泄	Xiè	1531	discharge (v.)
泊	Bó	1532	moor (v.)
沾	Zhān	1533	soak
渺	Miǎo	1534	insignificant
汰	Tài	1535	get rid of
咏	Yǒng	1536	chant (v.)
腺	Xiàn	1537	gland
鲁	Lǔ	1538	Lu
坦	Tǎn	1539	level (adj.)
坝	Bà	1540	dam (n.)
涯	Yá	1541	bank (n.)
娃	Wá	1542	newborn (n.)
肘	Zhǒu	1543	elbow (n.)
碍	Ài	1544	obstruct
夺	Duó	1545	take by force
灼	Zhuó	1546	scorch
炒	Chǎo	1547	stir-fry (v.)
灶	Zào	1548	cooking stove
哩	Lǐ	1549	mile
厘	Lí	1550	smidgen
鲤	Lǐ	1551	carp (n.)
嘿	Hēi	1552	Hey!
熏	Xūn	1553	treat with smoke
丹	Dān	1554	cinnabar red
炯	Jiǒng	1555	shining
晌	Shǎng	1556	part of the day
淌	Tǎng	1557	trickle (v.)
宁	Níng	1558	calm (adj.)
寡	Guǎ	1559	widowed
喧	Xuān	1560	boisterous
棚	Péng	1561	shed (n.)
柏	Bǎi	1562	cypress
朴	Pǔ	1563	plain (adj.)
朵	Duo	1564	flouds
杠	Gàng	1565	thick stick
椅	Yǐ	1566	chair
樱	Yīng	1567	cherry
梢	Shāo	1568	treetops
杜	Dù	1569	prevent
杰	Jié	1570	outstanding
桐	Tóng	1571	paulownia
宋	Sòng	1572	Song Dynasty
桂	Guì	1573	cassia-bark tree
淋	Lín	1574	drench
焚	Fén	1575	burn (v.)
厢	Xiāng	1576	side room
昧	Mèi	1577	obscure (adj./v.)
朱	Zhū	1578	vermillion
株	Zhū	1579	tree trunk
萌	Méng	1580	bud (v.)
苟	Gǒu	1581	careless
苛	Kē	1582	exacting
萝	Luó	1583	edible root
膜	Mó	1584	membrane
暮	Mù	1585	sunset
寞	Mò	1586	solitary
猫	Māo	1587	cat
狭	Xiá	1588	narrow (adj.)
狸	Lí	1589	raccoon dog
犹	Yóu	1590	just like
燃	Rán	1591	ignite
咒	Zhòu	1592	curse (v.)
嗅	Xiù	1593	sniff (v.)
牢	Láo	1594	jail
牡	Mǔ	1595	dude
宪	Xiàn	1596	constitution
赞	Zàn	1597	succor (v.)
伞	Sǎn	1598	umbrella
舍	She	1599	abode
啥	Shà	1600	wha?
洽	Qià	1601	in agreement
旺	Wàng	1602	thriving
碧	Bì	1603	green jade
琐	Suǒ	1604	trivial
汪	Wāng	1605	tearful
枉	Wǎng	1606	crooked
珠	Zhū	1607	pearl
噩	È	1608	shocking
栓	Shuān	1609	plug (n.)
柱	Zhù	1610	pillar
钥	Yào	1611	key
钻	Zuān	1612	drill (n./v.)
钞	Chāo	1613	paper money
锁	Suǒ	1614	lock (n./v.)
销	Xiāo	1615	put up for sale
锣	Luó	1616	gong
迫	Pò	1617	compel
迁	Qiān	1618	resituate
逼	Bī	1619	press (v.)
辽	Liáo	1620	far away
逻	Luó	1621	make the rounds
逞	Chěng	1622	flaunt
轨	Guǐ	1623	rails
轧	Yà	1624	flatten
辐	Fú	1625	spokes
链	Liàn	1626	chain (n.)
煎	Jiān	1627	saute (v.)
喻	Yù	1628	figure of speech
榆	Yú	1629	elm
胳	Gē	1630	upper limb
厦	Shà	1631	skyscraper (v.)
牵	Qiān	1632	lead along
浑	Hún	1633	muddled
晕	Yūn	1634	dizzy
炕	Kàng	1635	brick-heated bed
膏	Gāo	1636	ointment
淳	Chún	1637	honest
亨	Hēng	1638	go smoothly
哼	Hēng	1639	hum (v.)
鲸	Jīng	1640	whale
壳	Ké	1641	shell (n.)
洁	Jié	1642	spotless
枚	Méi	1643	small objects
牧	Mù	1644	herd (v.)
玫	Méi	1645	rose
敦	Dūn	1646	candid
墩	Dūn	1647	mound
瞻	Zhān	1648	look upward
谓	Wèi	1649	meaning
询	Xún	1650	inquire
讥	Jī	1651	deride
罚	Fá	1652	penalize
订	Dìng	1653	place an order
谅	Liàng	1654	forgive
诺	Nuò	1655	promise (n.)
讯	Xùn	1656	interrogate
谍	Dié	1657	espionage
碟	Dié	1658	saucer
贰	Èr	1659	II
腻	Nì	1660	sick and tired of
嘎	Gá	1661	caw (n.)
域	Yù	1662	domain
栽	Zāi	1663	sow (v.)
戚	Qi	1664	kin
蔑	Miè	1665	despise
喊	Hǎn	1666	yell (v.)
溅	Jiàn	1667	splatter (v.)
浇	Jiāo	1668	sprinkle
涩	Sè	1669	astringent
址	Zhǐ	1670	address (n.)
赴	Fù	1671	go to
趟	Tàng	1672	trip
堤	Dī	1673	dike
津	Jīn	1674	Tianjin
键	Jiàn	1675	keyboard keys
婿	Xù	1676	son-in-law
袜	Wà	1677	socks
衰	Shuāi	1678	decline (v.)
衷	Zhōng	1679	innermost feelings
猿	Yuán	1680	ape
吊	Diào	1681	dangle
币	Bì	1682	currency
帕	Pà	1683	handkerchief
帖	Tiē	1684	note (n.)
帆	Fān	1685	sail (n.)
幅	Fú	1686	width of cloth
锦	Jǐn	1687	brocade
沛	Pèi	1688	copious
柿	Shì	1689	persimmon
棘	Jí	1690	thorn bushes
蕾	Lěi	1691	flower bud
尝	Cháng	1692	taste (v.)
坛	Tán	1693	altar
枣	Zǎo	1694	jujube
吞	Tūn	1695	gulp down
妖	Yāo	1696	bewitching
沃	Wò	1697	fertile
袄	ǎo	1698	short Chinese-style coat
轿	Jiào	1699	sedan chair
垃	Lā	1700	garbage
啼	Tí	1701	weep aloud
蒂	Dì	1702	fruit stem
顷	Qǐng	1703	100 Chinese acres
匙	Shi	1704	spoon (n.)
乖	Guāi	1705	well-behaved
乘	Chéng	1706	hitch a ride
剩	Shèng	1707	leftover (adj.)
毕	Bì	1708	complete (v.)
棍	Gùn	1709	club (n.)
谐	Xié	1710	in accord
柴	Chái	1711	firewood
沦	Lún	1712	sink (v.)
敏	Mǐn	1713	quick-witted
霉	Méi	1714	mildew (n.)
迄	Qì	1715	so far
砍	Kǎn	1716	chop (v.)
坎	Kǎn	1717	hump (n.)
炊	Chuī	1718	cook (v.)
钦	Qīn	1719	think highly of
剖	Pōu	1720	cut open
菩	Pú	1721	bodhisattva
黯	àn	1722	tenebrous
赢	Yíng	1723	win (v.)
芒	Máng	1724	mango
荒	Huāng	1725	wasteland
谎	Huǎng	1726	lie (n.)
茫	Máng	1727	boundless
坊	Fáng	1728	workshop
芳	Fāng	1729	aromatic
访	Fǎng	1730	call on
淤	yū	1731	silt
熬	Áo	1732	stew (v.)
膀	Bǎng	1733	upper arm
磅	Bàng	1734	pound (n.)
榜	Bǎng	1735	roster
锐	Ruì	1736	sharp
虹	Hóng	1737	rainbow
蝠	Fú	1738	bat (n.)
浊	Zhuó	1739	turbid
蝗	Huáng	1740	locust
蛙	Wā	1741	frog
烛	Zhú	1742	candle
茧	Jiǎn	1743	cocoon
蚕	Cán	1744	silkworm
胞	Bāo	1745	placenta
炮	Pào	1746	cannon
袍	Páo	1747	robe (n.)
雹	Báo	1748	hail
豪	Háo	1749	unrestrained
啄	Zhuó	1750	peck (v.)
琢	Zuó	1751	chisel (v.)
遂	Suì	1752	satisfy
嫁	Jià	1753	marry
肠	Cháng	1754	intestines
杨	Yáng	1755	poplar
烫	Tàng	1756	scald
荡	Dàng	1757	licentious
姜	Jiāng	1758	ginger
详	Xiáng	1759	detailed
羡	Xiàn	1760	envy (v.)
栏	Lán	1761	railing
拦	Lán	1762	impede
唯	wéi	1763	solely
雀	Què	1764	sparrow
堆	Duī	1765	pile (n./v.)
雕	Diāo	1766	sculpture
截	Jié	1767	lop off
霍	Huò	1768	all at once
雌	cí	1769	feminine
焦	Jiāo	1770	apprehensive
瞧	Qiáo	1771	lay eyes on
礁	Jiāo	1772	reef
蕉	Jiāo	1773	banana
翘	Qiào	1774	turn upward
塌	Tā	1775	fall down
翰	Hàn	1776	writing brush
耀	Yào	1777	show off (v.)
戳	Chuō	1778	jab (v.)
咽	Yàn	1779	throat
姻	Yīn	1780	in-law
墙	Qiáng	1781	wall
旷	Kuàng	1782	expansive
矿	Kuàng	1783	mine (n.)
庆	Qìng	1784	celebrate
嘛	Ma	1785	(pause marker)
磨	Mó	1786	grind
脏	Zāng	1787	dirty
赃	Zāng	1788	stolen goods
桩	Zhuāng	1789	stake (n.)
忠	Zhōng	1790	loyal
恕	Shù	1791	pardon (v.)
惑	Huò	1792	be bewildered
愈	Yù	1793	more and more
惠	Huì	1794	favor (n.)
忌	Jì	1795	shun
患	Huàn	1796	troubles
惹	Rě	1797	provoke
恒	Héng	1798	permanent
悟	Wù	1799	realize
悼	Dào	1800	mourn
惧	Jù	1801	be frightened
慎	Shèn	1802	prudent
惰	Duò	1803	indolent
恢	Huī	1804	immense
惶	Huáng	1805	fearful
忆	Yì	1806	recall (v.)
悄	Qiāo	1807	noiseless
恍	Huǎng	1808	all of a sudden
恰	Qià	1809	just right
愉	Yú	1810	overjoyed
怔	Zhēng	1811	terror-stricken
怖	Bù	1812	be scared of
慌	Huāng	1813	nervous
愣	lèng	1814	dumbfounded
悦	Yuè	1815	delighted
憎	Zēng	1816	loathe
惟	Wéi	1817	thinking
悔	Huǐ	1818	be sorry about
慕	Mù	1819	admire
添	Tiān	1820	augment
媳	Xí	1821	daughter-in-law
熄	Xī	1822	put out
泌	Mì	1823	secrete
瑟	Sè	1824	Chinese harp
蜜	Mì	1825	honey
蛾	É	1826	moth
扒	Bā	1827	pick pockets (v.)
扣	Kòu	1828	button (n./v.)
拍	Pāi	1829	racquet
啪	Pā	1830	clapping sound
扑	Pū	1831	pounce on
拘	Jū	1832	detain
损	Sǔn	1833	damage (v.)
拓	Tà	1834	pioneer (v.)
扛	Káng	1835	carry over the shoulder
扎	Zhā	1836	prick (v.)
拇	Mu	1837	thumb
捎	shāo	1838	bring to
抄	Chāo	1839	copy (v.)
垫	Diàn	1840	pad (n./v.)
挚	Zhì	1841	earnest
捏	Niē	1842	pinch (v.)
拧	niē	1843	tweak (v.)
抹	Mǒ	1844	smear on
摸	Mō	1845	grope
描	Miáo	1846	describe
挑	Tiāo	1847	foment
扰	Rǎo	1848	harass
搞	Gǎo	1849	engage in
拴	Shuān	1850	tether (v.)
拾	Shi	1851	tidy up
搭	Dā	1852	put up
掠	Lüè	1853	pillage (v.)
拭	Shì	1854	wipe away
挠	Náo	1855	chafe
扯	Chě	1856	yank (v.)
撞	Zhuàng	1857	bump into
摘	Zhāi	1858	handpick
拖	Tuō	1859	drag (v.)
扬	Yáng	1860	publicize
搓	cuō	1861	massage (v.)
捆	Kǔn	1862	lash together
扩	Kuò	1863	enlarge
撼	Hàn	1864	joggle (v.)
挟	Xié	1865	coerce
擅	Shàn	1866	act without authority
颤	Chàn	1867	tremble
戒	Jiè	1868	take precautions against
械	Xiè	1869	weapon
诫	Jiè	1870	warn
莽	Mǎng	1871	rude
奔	Bēn	1872	dash (v.)
喷	Pēn	1873	spurt (v.)
愤	Fèn	1874	indignation
材	Cái	1875	stuff (n.)
荐	Jiàn	1876	recommend
孕	Yùn	1877	pregnant
扔	Rēng	1878	throw away
携	Xié	1879	take along
圾	Jī	1880	trash (n.)
梗	gěng	1881	stalk (n.)
叹	Tàn	1882	sigh (v.)
叉	Chā	1883	fork (n.)
权	Quán	1884	authority
寇	Kòu	1885	outlaw (n.)
敲	Qiāo	1886	knock (v.)
轰	Hōng	1887	rumble (n./v.)
滩	Tān	1888	beach (n.)
毅	Yì	1889	resolute
肢	Zhī	1890	limb
妓	Jì	1891	prostitute
歧	Qí	1892	fork in the road
翅	Chì	1893	fins
淑	Shū	1894	graceful
椒	Jiāo	1895	spice plant
盾	Dùn	1896	shield (n.)
贩	Fàn	1897	peddler
扳	Bān	1898	tug (v.)
烁	Shuò	1899	luminous
觅	Mì	1900	try to find
妥	Tuǒ	1901	appropriate (adj.)
豹	Bào	1902	leopard
貌	mào	1903	mein
睬	Cǎi	1904	notice (v.)
允	Yǔn	1905	consent (v.)
宏	Hóng	1906	magnificent
垒	Lěi	1907	baseball base
胎	Tāi	1908	fetus
怠	Dài	1909	negligent
怡	yí	1910	cheerful
冶	Yě	1911	smelt (v.)
抬	Tái	1912	elevate
罢	Bà	1913	cease
摆	Bǎi	1914	put in order
丢	Diū	1915	mislay
致	Zhì	1916	bring about
弃	Qì	1917	forsake
撤	Chè	1918	remove
硫	Liú	1919	sulfur
琉	Liú	1920	glaze (n.)
疏	Shū	1921	sparse
蔬	Shū	1922	veggies
勾	Gōu	1923	cross out
沟	Gōu	1924	ditch (n.)
钩	Gōu	1925	hook (n./v.)
崩	Bēng	1926	crumble
岩	Yán	1927	rock
峭	qiào	1928	precipitous
崎	Qí	1929	rugged
崖	Yá	1930	cliff
灿	Càn	1931	brilliant
炭	Tàn	1932	charcoal
碳	Tàn	1933	carbon
岂	Qǐ	1934	(rhetorical question)
凯	Kǎi	1935	triumphant
峡	Xiá	1936	gorge (n.)
崔	Cuī	1937	Cui
摧	Cuī	1938	wreck (v.)
逆	Nì	1939	go against
溯	Sù	1940	go upstream
塑	Sù	1941	plastic (n.)
盼	Pàn	1942	await hopefully
颁	Bān	1943	promulgate
芬	Fēn	1944	essence
扮	Bàn	1945	play the part of
岔	Chà	1946	diverge
颂	Sòng	1947	extol
讼	Sòng	1948	litigate
滚	Gǔn	1949	trundle (v.)
翁	Wēng	1950	elderly man
嗡	weng	1951	buzzing (n.)
裕	Yù	1952	abundant
榕	Róng	1953	banyan
熔	róng	1954	fuse (v.)
裳	shang	1955	raiment
掌	Zhǎng	1956	palm of the hand
撑	Chēng	1957	prop up
膛	Táng	1958	chest
颇	Pō	1959	quite
坡	Pō	1960	slope (n.)
披	Pī	1961	drape over the shoulders
菠	Bō	1962	spinach
歼	Jiān	1963	annihilate
殖	Zhí	1964	breed (v.)
殊	Shū	1965	dissimilar
残	Cán	1966	incomplete
咧	Lie	1967	grin (v.)
裂	Liè	1968	crack (v.)
毙	Bì	1969	die a violent death
耿	Gěng	1970	dedicated
辑	Ji	1971	edit
耻	Chǐ	1972	shame (n.)
摄	Shè	1973	take a photo
聪	Cōng	1974	smart
娶	Qǔ	1975	take a wife
蔓	wàn	1976	creeping vine
肤	Fū	1977	skin (n.)
扶	Fú	1978	lend a hand
潜	Qián	1979	submerge
卧	Wò	1980	for sleeping
藏	Cáng	1981	hide (v.)
熙	Xī	1982	splendid
勋	Xūn	1983	merit (n.)
劣	Liè	1984	inferior
募	Mù	1985	recruit (v.)
劝	Quàn	1986	advise
劫	Jié	1987	plunder (v.)
抛	Pāo	1988	toss (v.)
胁	Xié	1989	threaten
怒	Nù	1990	anger (n.)
茄	Jiā	1991	eggplant
彻	Chè	1992	thorough
征	Zhēng	1993	solicit
惩	Chéng	1994	chasten
徒	Tú	1995	follower
徊	Huái	1996	undecided
役	Yì	1997	service
循	Xún	1998	comply with
彼	Bǐ	1999	the other
衍	Yǎn	2000	develop
衡	Héng	2001	weight
衔	Xián	2002	title
秃	Tū	2003	bald
颓	Tuí	2004	decrepit
秒	Miǎo	2005	seconds
稍	Shāo	2006	a little (adj.)
稣	Sū	2007	rise again
稿	Gǎo	2008	draft (n.)
稠	Chóu	2009	dense
颖	Yǐng	2010	clever
稼	Jia	2011	crops
税	Shuì	2012	tax (n.)
稚	Zhì	2013	immature
菌	Jūn	2014	fungus
穗	Suì	2015	ear of grain
秘	Mì	2016	confidential
私	Sī	2017	private (adj.)
秩	Zhì	2018	order (n.)
锹	Qiāo	2019	shovel (n.)
